vacancy_link;vacancy_id;vacancy;salary;company_link;company_name;company_id;job_description;responsibilities
/ru/jobs/4014078/;4014078;Продавец-кассир в магазин шаров и товаров для праздника (Оболонь);9000–13000;/ru/jobs/by-company/1833807/;Sakrial, магазин воздушных шаров и товаров для праздника;1833807;Компании, успешно развивающейся на рынке праздничных услуг, требуется на постоянную работу Кассир-продавец в светлый и уютный магазин (Киев, проспект Оболонский,12)--Давайте знакомиться. Мы — компания, которая специализируется на воздушных шарах и товарах для праздника. Мы прошли все прошлые локдауны, не лишив работы своих сотрудников.--Сейчас увеличиваем свою команду, поэтому ищем продавца в наш магазин. Мы можем научить, но главное желание, быть полноценным командным игроком.--У нас действительно весело и эта вакансия для тех, кто хочет приходить на работу, как на праздник, при чем как в прямом, так и в переносном смысле этого слова.--Мы гарантируем:--официальное оформление--сменный график работы (магазин работает с 08:00 — 20:00) с возможностью выбирать выходные и брать больше смен--стабильную и своевременную заработную плату, без задержек--процесс полного обучения, молодой и дружный коллектив--отдельный магазин, где есть: кондиционер, холодильник, СВЧ, чайник и сан.узел (будет комфортно)--отдельный магазин--будет комфортно--приятная рабочая атмосфера--Наши ожидания от кандидата:--желание работать с товаром для праздника, обучаться новому, развиваться и позитивный настрой.--Научим дуть воздушные шары гелием и создавать из них композиции--парень или девушки от 25 лет--умение работать с клиентами (по телефону и в зале)--пунктуальность, честность, внимательность--Адрес работы: Киев, проспект Оболонский,12--sakrial.com.ua — наш интернет магазин и основа всего ассортимента--Если тебя заинтересовала возможность стать частью нашей дружной команды, присылай своё резюме или звони по номеруПоказать телефонАлеся--;no data available
/ru/jobs/4570033/;4570033;Менеджер по работе с розничными клиентами;10000–15000;/ru/jobs/by-company/916067/;Юла Мама;916067;Привет!Мы — компанияЮЛА МАМА,уже больше 15 лет создаём одежду для беременных и кормящих мам, гарантируя им комфорт и функциональность. Мы усиливаем отдел продаж и ищем в команду менеджера по работе с розничными клиентами.--Привет!--ЮЛА МАМА,--Если тебе близки наши ценности — честность, стремление к развитию, упорство в достижении цели. Если ты грамотен и внимателен к деталям, если кайфуешь от результатов, если хочешь развиваться и развивать, то погнали дальше!--Юла мама — это:--Перфекционисты, озабоченные заботой о клиенте 😉--Более 300 тысяч проданных единиц.--Бренд основанный в 2005 году.--За 15 лет создано 75 коллекций.--География клиентов 24 страны мира 🌎--Семейная компания.--https://yula-mama.uа--https://www.instagram.com/yula_mama/--О нашем кандидате:--Возраст от 20 лет--Уверенный пользователь ПК и соц.сетей.--Опыт работы в 1С будет плюсом.--Свободно владеет украинским и русским языками (устный и письменный).--Коммуникабельный.--Грамотно выражает свои мысли.--Обладает чувством юмора.--Без вредных привычек.--Умеет нестандартно мыслить (умеет ориентироваться в ситуации).--Понимает потребности клиентов.--Командный игрок.--В задачи менеджера входит:--Знание продукта, его характеристик и выгод.--Грамотное консультирование клиента (в соц.сетях и заказы с сайта).--Оформление заказов в 1С, контроль отгрузок и оплат.--Сбор обратной связи.--Достижение плановых показателей.--Мы предлагаем:--Стабильную заработную плату (ставка + KPI показатели)--Посменный график работы. Две смены в день с 9 до 17 или с 15 до 23.--Обучение и поддержку.--Профессиональный рост.--Комфортную и здоровую рабочую атмосферу в коллективе.--Команду, двигающуюся к единой цели 🚀--Офис с видом на Саржин яр, в 5 минутах от м.Ботанический сад.--Мы делаем реально классный продукт. Наши клиенты говорят нам Спасибо! И это то, что нас заряжает 👍 Хочешь в нашу команду? Отправляй контакты, присылай резюме!--;no data available
/ru/jobs/2880650/;2880650;Касир пункту обміну валют (ст. м. Житомирська, Соф., Петр. Борщагівка, Крюківщина);24000;/ru/jobs/by-company/506217/;no data available;506217;"Фінансова Компанія«Фінансова Гарантія»узв’язку з розширенням штату оголошує про відкриття вакансії«Касир пунктуобмінавалют».--Фінансова Компанія--«Фінансова Гарант--і--я»--у--«Касир пункт--обм--на--валют».--Вимоги:--Досвід роботи з валютно-обмінними операціями обов’язковий, з професійною технікою (детектори справжності, лічильники банкнот);--Знання нормативно-правових актів Національного банку України, що регламентують діяльність валютного ринку та роботу каси;--Знання касової дисципліни і правил ведення касових документів при обміні валют;--Володіння ПК на рівні впевненого користувача (Excel, MS Office, Outlook, Internet);--Чесність, відповідальність, клієнтоорієнтованість.--Обов’язки:--Оформлення грошових операцій в пунктах обміну валют;--Визначення ознак платіжності та зношення банкнот іноземної валюти;--Облік та контроль готівки;--Заповнення касових документів та журнал використання РРО;--Умови роботи:--Офіційне працевлаштування;--Комфортні умови роботи і доброзичлива атмосфера;--Контактні телефони:--АнатолійПоказать телефон--";no data available
/ru/jobs/4367424/;4367424;Медсестра МРТ (з навчанням, Солом`янський р-н);15000–20000;/ru/jobs/by-company/132784/;М24, центры МРТ, КТ-диагностики;132784;"Наша компанія 12 років успішно лідирує у сфері МРТ-діагностики, продовжуючи успішно розвиватися.--Якщо тобі важливі професійне зростання та гідна заробітна плата, якщо ти активний, доброзичливий та хочеш навчатися —запрошуємо до нашої команди!--запрошуємо до нашої команди!--Робоче місце:--діагностичний центр на Солом’янці (вул. Авіаконструктора Антонова — поруч пл. Космонавтів; Севастопільська пл.)--Ми навчаємо всім необхідним навичкам рентгенолаборанта!--Вимоги:--закінчена медична освіта: молодший спеціаліст / бакалавр (медсестра / фельдшер);--бажання навчатися та готовність працювати з повною зайнятістю (чергуються три зміни по 8 годин);--впевнений користувач ПК.--Ми пропонуємо:--навчання за спеціальністю рентгенолаборанта МРТ, КТ, рентген;--своєчасну офіційну зарплату в залежності від рівня опанованих навичок;--офіційне оформлення з першого дня, оплачувану відпустку 24 дні та оплачуваний лікарняний;--позмінний графік роботи та 2 вихідні на тиждень:--1-а зміна (07:00 — 14:30)--2-а зміна (14:30 — 22.00)--3-я зміна (22.00 — 7:00)--професійний розвиток;--раз на рік — безкоштовна діагностика для тебе або родича;--молодий колектив, який завжди підтримає;--цікаве корпоративне життя;--доброзичливу робочу атмосферу;--та, звичайно, чай і каву на нашій кухні :).--Чекаємо твоє резюме!--";no data available
/ru/jobs/3967477/;3967477;Модель-стример, ведущая прямых трансляций;10000–40000;/ru/jobs/by-company/1839952/;Broadcast Media;1839952;⭐️⭐️⭐️Присылайте заявку на кастинг ведущих по номеруПоказать телефон(Telegram)--⭐️РАБОТА БЛОГЕРОМ LiveMe⭐️--⭐️⭐️⭐️Telegram:https://t.me/broadcastmedia_bot--Telegram:--https://t.me/broadcastmedia_bot--Аналогом данного приложение являются прямые эфиры в Instagram, НО в LiveMe вы сможете зарабатывать $$$ на своих трансляциях--Аудитория LiveMe — English speaking (США, Западная Европа, Канада, Австралия, Новая Зеландия, Китай), мужчины и женщины 16−50 лет--Тематика LIVE-трансляций — самая разнообразная: диалог со зрителем, танцы, пение, кулинария, макияж, игра на музыкальных инструментах и многое другое!--⭐️Кого мы ждем:--Ты харизматичная девушка или парень, приятной внешности и возможно с наличием талантами (пение, танцы, игра на инструментах, визажист)--Ты супер ответственная, готова к обучению--У тебя есть качественные фотографии--Ты знаешь английский (минимальный, базовый разговорный уровень)--⭐️Будет большим плюсом:--Актерский опыт (театр, кинематограф, просто образование)--Знание Английского языка на высоком уровне--⭐️Что мы предлагаем:--Высокая заработная плата, уже с первого месяца ты можешь заработать 1000 долларов +. Возможность участвовать в конкурсах и выигрывать денежные приза и путешествия по миру.--Ты можешь работать из любой точки мира, в любое время, главное — стабильный интернет и смартфон с камерой хорошего качества)--Возможность саморазвития и профессионального роста--Хорошую заработную плату--Первый месяц -Минимум 300$ при условии прохождения обучение и соблюдая условия работы--⭐️Условия работы:--Гибкий график, стабильное и долгосрочное сотрудничество--Удаленный режим работы--15 рабочих дней в месяц | 30 часов онлайн трансляций | 2 часа в день--ИЛИ ОСТАВЛЯЙТЕ ЗАЯВКУ НА ВАКАНСИЮ, ОЖИДАЙТЕ ЗВОНКА -> ПОЛУЧИТЕ ОТВЕТЫ НА ВСЕ ИНТЕРЕСУЮЩИЕ ВОПРОСЫ--;no data available
/ru/jobs/3967479/;3967479;Модель-стример, ведущая прямых трансляций;10000–40000;/ru/jobs/by-company/1839952/;Broadcast Media;1839952;⭐️⭐️⭐️Присылайте заявку на кастинг ведущих по номеруПоказать телефон(Telegram)--⭐️РАБОТА БЛОГЕРОМ LiveMe⭐️--⭐️⭐️⭐️Telegram:https://t.me/broadcastmedia_bot--Telegram:--https://t.me/broadcastmedia_bot--Аналогом данного приложение являются прямые эфиры в Instagram, НО в LiveMe вы сможете зарабатывать $$$ на своих трансляциях--Аудитория LiveMe — English speaking (США, Западная Европа, Канада, Австралия, Новая Зеландия, Китай), мужчины и женщины 16−50 лет--Тематика LIVE-трансляций — самая разнообразная: диалог со зрителем, танцы, пение, кулинария, макияж, игра на музыкальных инструментах и многое другое!--⭐️Кого мы ждем:--Ты харизматичная девушка или парень, приятной внешности и возможно с наличием талантами (пение, танцы, игра на инструментах, визажист)--Ты супер ответственная, готова к обучению--У тебя есть качественные фотографии--Ты знаешь английский (минимальный, базовый разговорный уровень)--⭐️Будет большим плюсом:--Актерский опыт (театр, кинематограф, просто образование)--Знание Английского языка на высоком уровне--⭐️Что мы предлагаем:--Высокая заработная плата, уже с первого месяца ты можешь заработать 1000 долларов +. Возможность участвовать в конкурсах и выигрывать денежные приза и путешествия по миру.--Ты можешь работать из любой точки мира, в любое время, главное — стабильный интернет и смартфон с камерой хорошего качества)--Возможность саморазвития и профессионального роста--Хорошую заработную плату--Первый месяц -Минимум 300$ при условии прохождения обучение и соблюдая условия работы--⭐️Условия работы:--Гибкий график, стабильное и долгосрочное сотрудничество--Удаленный режим работы--15 рабочих дней в месяц | 30 часов онлайн трансляций | 2 часа в день--ИЛИ ОСТАВЛЯЙТЕ ЗАЯВКУ НА ВАКАНСИЮ, ОЖИДАЙТЕ ЗВОНКА -> ПОЛУЧИТЕ ОТВЕТЫ НА ВСЕ ИНТЕРЕСУЮЩИЕ ВОПРОСЫ--;no data available
/ru/jobs/3967484/;3967484;Модель-стример, ведущая прямых трансляций;10000–40000;/ru/jobs/by-company/1839952/;Broadcast Media;1839952;⭐️⭐️⭐️Присылайте заявку на кастинг ведущих по номеруПоказать телефон(Telegram)--⭐️РАБОТА БЛОГЕРОМ LiveMe⭐️--⭐️⭐️⭐️Telegram:https://t.me/broadcastmedia_bot--Telegram:--https://t.me/broadcastmedia_bot--Аналогом данного приложение являются прямые эфиры в Instagram, НО в LiveMe вы сможете зарабатывать $$$ на своих трансляциях--Аудитория LiveMe — English speaking (США, Западная Европа, Канада, Австралия, Новая Зеландия, Китай), мужчины и женщины 16−50 лет--Тематика LIVE-трансляций — самая разнообразная: диалог со зрителем, танцы, пение, кулинария, макияж, игра на музыкальных инструментах и многое другое!--⭐️Кого мы ждем:--Ты харизматичная девушка или парень, приятной внешности и возможно с наличием талантами (пение, танцы, игра на инструментах, визажист)--Ты супер ответственная, готова к обучению--У тебя есть качественные фотографии--Ты знаешь английский (минимальный, базовый разговорный уровень)--⭐️Будет большим плюсом:--Актерский опыт (театр, кинематограф, просто образование)--Знание Английского языка на высоком уровне--⭐️Что мы предлагаем:--Высокая заработная плата, уже с первого месяца ты можешь заработать 1000 долларов +. Возможность участвовать в конкурсах и выигрывать денежные приза и путешествия по миру.--Ты можешь работать из любой точки мира, в любое время, главное — стабильный интернет и смартфон с камерой хорошего качества)--Возможность саморазвития и профессионального роста--Хорошую заработную плату--Первый месяц -Минимум 300$ при условии прохождения обучение и соблюдая условия работы--⭐️Условия работы:--Гибкий график, стабильное и долгосрочное сотрудничество--Удаленный режим работы--15 рабочих дней в месяц | 30 часов онлайн трансляций | 2 часа в день--ИЛИ ОСТАВЛЯЙТЕ ЗАЯВКУ НА ВАКАНСИЮ, ОЖИДАЙТЕ ЗВОНКА -> ПОЛУЧИТЕ ОТВЕТЫ НА ВСЕ ИНТЕРЕСУЮЩИЕ ВОПРОСЫ--;no data available
/ru/jobs/3949206/;3949206;Модель-стример, ведущая прямых трансляций;10000–40000;/ru/jobs/by-company/1839952/;Broadcast Media;1839952;⭐️⭐️⭐️Присылайте заявку на кастинг ведущих по номеруПоказать телефон(Telegram)--⭐️РАБОТА БЛОГЕРОМ LiveMe⭐️--⭐️⭐️⭐️Telegram:https://t.me/broadcastmedia_bot--Telegram:--https://t.me/broadcastmedia_bot--Аналогом данного приложение являются прямые эфиры в Instagram, НО в LiveMe вы сможете зарабатывать $$$ на своих трансляциях--Аудитория LiveMe — English speaking (США, Западная Европа, Канада, Австралия, Новая Зеландия, Китай), мужчины и женщины 16−50 лет--Тематика LIVE-трансляций — самая разнообразная: диалог со зрителем, танцы, пение, кулинария, макияж, игра на музыкальных инструментах и многое другое!--⭐️Кого мы ждем:--Ты харизматичная девушка или парень, приятной внешности и возможно с наличием талантами (пение, танцы, игра на инструментах, визажист)--Ты супер ответственная, готова к обучению--У тебя есть качественные фотографии--Ты знаешь английский (минимальный, базовый разговорный уровень)--⭐️Будет большим плюсом:--Актерский опыт (театр, кинематограф, просто образование)--Знание Английского языка на высоком уровне--⭐️Что мы предлагаем:--Высокая заработная плата, уже с первого месяца ты можешь заработать 1000 долларов +. Возможность участвовать в конкурсах и выигрывать денежные приза и путешествия по миру.--Ты можешь работать из любой точки мира, в любое время, главное — стабильный интернет и смартфон с камерой хорошего качества)--Возможность саморазвития и профессионального роста--Хорошую заработную плату--Первый месяц -Минимум 300$ при условии прохождения обучение и соблюдая условия работы--⭐️Условия работы:--Гибкий график, стабильное и долгосрочное сотрудничество--Удаленный режим работы--15 рабочих дней в месяц | 30 часов онлайн трансляций | 2 часа в день--ИЛИ ОСТАВЛЯЙТЕ ЗАЯВКУ НА ВАКАНСИЮ, ОЖИДАЙТЕ ЗВОНКА -> ПОЛУЧИТЕ ОТВЕТЫ НА ВСЕ ИНТЕРЕСУЮЩИЕ ВОПРОСЫ--;no data available
/ru/jobs/3967473/;3967473;Модель-стример, ведущая прямых трансляций;10000–40000;/ru/jobs/by-company/1839952/;Broadcast Media;1839952;⭐️⭐️⭐️Присылайте заявку на кастинг ведущих по номеруПоказать телефон(Telegram)--⭐️РАБОТА БЛОГЕРОМ LiveMe⭐️--⭐️⭐️⭐️Telegram:https://t.me/broadcastmedia_bot--Telegram:--https://t.me/broadcastmedia_bot--Аналогом данного приложение являются прямые эфиры в Instagram, НО в LiveMe вы сможете зарабатывать $$$ на своих трансляциях--Аудитория LiveMe — English speaking (США, Западная Европа, Канада, Австралия, Новая Зеландия, Китай), мужчины и женщины 16−50 лет--Тематика LIVE-трансляций — самая разнообразная: диалог со зрителем, танцы, пение, кулинария, макияж, игра на музыкальных инструментах и многое другое!--⭐️Кого мы ждем:--Ты харизматичная девушка или парень, приятной внешности и возможно с наличием талантами (пение, танцы, игра на инструментах, визажист)--Ты супер ответственная, готова к обучению--У тебя есть качественные фотографии--Ты знаешь английский (минимальный, базовый разговорный уровень)--⭐️Будет большим плюсом:--Актерский опыт (театр, кинематограф, просто образование)--Знание Английского языка на высоком уровне--⭐️Что мы предлагаем:--Высокая заработная плата, уже с первого месяца ты можешь заработать 1000 долларов +. Возможность участвовать в конкурсах и выигрывать денежные приза и путешествия по миру.--Ты можешь работать из любой точки мира, в любое время, главное — стабильный интернет и смартфон с камерой хорошего качества)--Возможность саморазвития и профессионального роста--Хорошую заработную плату--Первый месяц -Минимум 300$ при условии прохождения обучение и соблюдая условия работы--⭐️Условия работы:--Гибкий график, стабильное и долгосрочное сотрудничество--Удаленный режим работы--15 рабочих дней в месяц | 30 часов онлайн трансляций | 2 часа в день--ИЛИ ОСТАВЛЯЙТЕ ЗАЯВКУ НА ВАКАНСИЮ, ОЖИДАЙТЕ ЗВОНКА -> ПОЛУЧИТЕ ОТВЕТЫ НА ВСЕ ИНТЕРЕСУЮЩИЕ ВОПРОСЫ--;no data available
/ru/jobs/4338456/;4338456;Офіс-менеджер;10000–20000;/ru/jobs/by-company/394483/;Logos IT-Academy;394483;Logos IT Academy— освітній проект нового формату, платформа по швидкому освоєнню ІТ навиків. 50 + людей в команді. 3 філіали. 25.000 + студентів за 10 років.--Logos IT Academy--Інтро:https://www.youtube.com/watch?v=Zsi0wwOohCs--Чим ти будеш займатися в Logos IT Academy?--Опрацьовувати вхідні дзвінки та заявки на безкоштовні навчальні продукти академії: курси, івенти, вебінари, майстер класи--Презентувати клієнтам в офісі продукти компанії, укладати договора, та заносити всю інформацію в базу компанії--Керувати організаційними процесами академії по запуску стаціонарних \ онлайн курсів.--Надавати підтримку існуючим студентам академії: консультації, академвідпустки, переведення на інший курс, переведення на інший формат навчання і тд.--Комунікувати з викладачами щодо організаційних моментів--Які побажання до тебе:--Навики роботи в CRM системах / Google Docs / Trello--Навики роботи в команді / Розуміння методології Kanban--Відкритість до постійного навчання та розвитку--Вчасне та відповідальне виконання задач--Бажання працювати та розвиватися--Умови:--Офіс в центрі Львова--Офіційне працевлаштування--Бонуси за овертайм години--Офіційні сайти компанії:https://logos-academy.com/таhttps://lgs-kids.com/--Офіційні сайти компанії:--Ставайте частиною нашої команди та дізнавайтеся більше про компанію:--https://www.instagram.com/logos_it_academy--https://www.facebook.com/lgs.lviv.ua/--https://www.youtube.com/user/kursylviv--;no data available
/ru/jobs/4390854/;4390854;Менеджер з продажу;10000–40000;/ru/jobs/by-company/394483/;Logos IT-Academy;394483;Logos IT Academy— освітній проект нового формату, платформа по швидкому освоєнню ІТ навиків. 50 + людей в команді. 3 філіали. 25.000 + студентів за 10 років.--Logos IT Academy--Інтро:https://www.youtube.com/watch?v=Zsi0wwOohCs--Відкрита вакансія менеджера з продажу:--Дохід 10−40 тис. --Ніяких холодних дзвінків--ЗП кожен тиждень--Чим ти будеш займатися в Logos IT Academy?--Опрацьовувати вхідні дзвінки та заявки на навчальні продукти академії: курси, івенти, вебінари, майстер класи--Дуже багато спілкуватися та знайомитися з новими людьми--Працювати в CRM системі AMO--Працювати по скриптах та вдосконалювати їх--Працювати з запереченнями--Навчатися, та підкорювати нові професійні вершини!--Що очікуємо від тебе:--Бути з нами повний робочий день--Мати досвід продаж по телефону--Грамотно спілкуватися, писати, формулювати думки--Проявляти комунікабельність та багато спілкуватися з людьми--Навчатися, розвиватися в середині компанії, бути відкритим до нових знань--Умови:--Комфортний офіс в центрі Львова--Бонуси за овертайм години--Тренінги та навчання--Офіційні сайти компанії:https://logos-academy.com/таhttps://lgs-kids.com/--Офіційні сайти компанії:--Ставайте частиною нашої команди та дізнавайтеся більше про компанію:--https://www.instagram.com/logos_it_academy--https://www.facebook.com/lgs.lviv.ua/--https://www.youtube.com/user/kursylviv--;no data available
/ru/jobs/2920105/;2920105;Ріелтор, менеджер з продажу (ст. м. Університет, Вокзальна);28000;/ru/jobs/by-company/1181230/;Perfect Team, агентство недвижимости;1181230;"☑️ Запрошуємо на вакансію «Рієлтор, менеджер з продажу нерухомості»--Рієлтор, менеджер з продажу нерухомості»--✓ Обов’язки:--активна робота з покупцями та власниками об`єктів нерухомості;--консультування та ведення переговорів з перспективою довготривалих стосунків;--організація та проведення презентацій об`єктів нерухомості.--✓ Вимоги:--бажаний вік від 20 до 40 років--комунікабельність--відповідальність--пунктуальність--✓ Умови роботи:--гнучкий графік роботи--30% офісна робота, 70% — робота з клієнтами та презентація об`єктів--надається клієнтська база, база об`єктів, мобільний корпоративний зв’язок, комфортне робоче місце--Контакний номер — ‭Показать телефонЮлія--Показать телефон--ℹ️ Інформація:--Наш сайт--Наш сайт #2--Наша команда--Наш адрес:Саксаганського 121 офіс 116 (Botanik Towers)--↳ Соціальні мережі:--Мы в Facebook--Мы в Instagram--✓Велике прохання до всіх кандидатів!Прочитавши опис даної вакансії — не соромтеся намДЗВОНИТИ, це кращий фактор вашої зацікавленості, і ми в першу чергу розглянемо ВАШУ кандидатуру!--✓--Велике прохання до всіх кандидатів!--ДЗВОНИТИ--";no data available
/ru/jobs/4541166/;4541166;Junior ERP Business Analyst (Intern, Microsoft Dynamics);no data available;/ru/jobs/by-company/8984/;Innoware;8984;Оголошуємо набір в групу стажування для майбутніх аналітиків із впровадження ERP-системи Microsoft Dynamics 365 BC. Впродовж стажування ти познайомишся із MS Dynamics 356 Business Central та його базовими налаштуваннями, бізнес-процесами на реальних проектах і дізнаєшся, як їх поєднати.--З Innoware легко прокачати свої навички та отримати роботу мрії!--Коли?--Стажування триватиме 2,5 місяці: з 12 жовтня до 21 грудня 2021 року--Набір групи проводимо до 8 жовтня включно (в тебе є час подати заявку!)--Де і як?--Навчаєшся вдома online завдяки хмарним рішенням Microsoft--1 раз на тиждень зустрічаємось у комфортному офісі Innoware--Як подати заявку?--Надсилай своє резюме відгуком на дане оголошення--Про нас--Innoware — українська компанія, яка спеціалізується на впровадженні ІТ-рішень--Золотий Сертифікований Партнер Microsoft--Допомагаємо українським і міжнародним компаніям автоматизувати бізнес-процеси--Innoware — це надійна компанія для команди чудових спеціалістів із 2001 року--Кого ми шукаємо--Випускників і студентів 5−6 курсів за економічними та ІТ-напрямками, зацікавлених у сучасних технологіях і бізнес-процесах--З аналітичними та логічними здібностями--З базовими знаннями баз даних та/або Excel--Зі знанням англійської мови на рівні Upper Intermediate або вище--Позитивних і відкритих до нових знань--Комунікабельних та відповідальних--Що ти отримаєш завдяки стажуванню вInnoware--Що ти отримаєш завдяки стажуванню в--Innoware--Розуміння функціональності ERP-системи Microsoft Dynamics 365 Business Central--Можливість власноруч виконати налаштування ERP-системи--Можливість реалізувати реальні бізнес-кейси на основі українських і міжнародних проектів--Досвід проведення презентацій--Фінансову винагороду за повне проходження стажування та чудові результати--Можливість отримати роботу в Innoware та стати професіональним бізнес-аналітиком--Що ти отримаєш, якщо приєднаєшся до командиInnowareпісля стажування--Що ти отримаєш, якщо приєднаєшся до команди--після стажування--Успішний початок своєї кар`єри--Дружню та командну атмосферу--Тренінги та постійний професійний розвиток--Різноманітні проектні завдання--Міжнародну сертифікацію від Microsoft--Конкурентну грошову винагороду--Бізнес-аналітик (консультант) із впровадження ERP-системи Microsoft Dynamics 365 — це спеціаліст, який досконало знає можливості системи для сучасних компаній та володіє навичками аналізу бізнес-процесів, налаштування баз даних, ведення ефективної комунікації із клієнтом. Система регулярно оновлюється, щоб відповідати тенденціям бізнес-середовища, і разом з цим бізнес-аналітик підвищує свою кваліфікацію та проходить міжнародну сертифікацію від Microsoft.--Хочеш стати таким професіоналом? Приєднуйся до стажування та вчись у досвідчених менторів!--Якщо залишись питання — напиши нам в Telegram: @innoware_HR--Більше інформації про Innoware — на нашому сайтіhttps://innoware.com/--;no data available
/ru/jobs/3910763/;3910763;Менеджер чата;18000–36000;/ru/jobs/by-company/1831186/;Be First Agency;1831186;"В нашу команду требуется Менеджер чата для работы в офисе в центре Харькова.--Наша первоочерёдная задача заключается в том, чтобы заработная плата наших сотрудников росла каждый месяц.--Мы ищем трудолюбивых, целеустремленных и креативных сотрудников.--Требования:--Приглашаем девушек от 18 до 35 лет.--Ваша коммуникабельность и желание зарабатывать, остальному обучим и выведем Вас на высокий финансовый результат уже в течении первого месяца;--Свободное владение ПК--Пунктуальность--Аккуратность--Желание работать и зарабатывать.--Знание иностранных языков приветствуется.--Условия работы:--Работа в динамично развивающейся многоотраслевой компании;--Работа в современном офисе, в самом центре Харькова;--Удобный и гибкий график, который подойдет всем;--Обучение за счет компании;--Своевременные выплаты 2 раза в месяц;--Первые дни выплаты КАЖДЫЙ ДЕНЬ.--Обязанности:--Переписка в онлайн чате--Ответственность и порядочность в работе.--ХОЧЕШЬ ПОПАСТЬ К НАМ НА СОБЕСЕДОВАНИЕ БЫСТРЕЕ? Тогда звони или пиши--Показать телефон(telegram,viber)--Показать телефон(telegram)--";no data available
/ru/jobs/3318143/;3318143;Бухгалтер;17000–18000;/ru/jobs/by-company/535125/;Soundmag, салон персонального аудио;535125;"Soundmag.ua— лідируючий український магазин персонального аудіо з найвищим рівнем сервісу та бездоганною репутацією. Ми — компанія зі стабільним ростом та молодим колективом професіоналів.--Soundmag--.--ua--У зв’язку з розширенням бізнесу ми шукаємо в команду бухгалтера.--Що ми шукаємо в Вас:--Знання та розуміння основ бухгалтерського обліку;--Впевненні знання та досвід роботи в 1С 8;--Суттєвим плюсом буде знання особливостей роботи ФОП, законодавчі основи їх роботи, та бухгалтерська звітність;--Знання правил документообігу та складання первинної документації;--Логічне мислення, вміння чітко висловлювати думку, уважність, бажання працювати, навчатись та розвиватись — це у найвищому пріоритеті.--Ваші обов’язки:--Ведення первинного обліку надходження та реалізації товарів та послуг компанії;--Контроль взаєморозрахунків з контрагентами;--Повний супровід ФОП;--Контроль документообігу підприємства (перевірка наявності та контроль первинної документації, та її подальша архівація);--Участь в інвентаризації складів компанії.--Що ми надаємо:--Що ми надаємо--:--Офіційне працевлаштування;--Зручний графік роботи ПН-ПТ 10:00—18:00;--Офіс м. Контрактова площа / м. Оболонь;--Молодий та дружній колектив;--Чай/кава/солодощі за рахунок компанії;--Лояльне та уважне до потреб персоналу керівництво. У нас відсутній потік кадрів та кожен працівник цінний. Відчуйте, що таке справжня команда;--Корпоративні заходи для підтримки командного духу.--Будь-ласка, надсилайте свої резюме за адресою: [откликнуться] За додатковою інформацією звертайтесь за телефоном:Показать телефон, Антон Леонідович--";no data available
